"GI_18426974-S","GI_41197088-S","GI_17981706-S","GI_41190507-S","GI_33356162-S","Hs.449605-S","GI_37546026-S","Hs.512137-S","GI_37546969-S","Hs.449584-S","Hs.406489-S","GI_18641371-S","Hs.449609-S","hmm3574-S","hmm10298-S","Hs.449602-S","GI_11095446-S","Hs.512124-S","GI_37542230-S","hmm3577-S","GI_21389378-S","GI_27754767-I","GI_13514808-S","GI_13027804-S","GI_4504410-S","GI_11993934-S","GI_33356559-S","GI_37537697-S","hmm10289-S","GI_42660576-S","GI_34915989-S","GI_31377723-S","GI_28416938-S","GI_42656398-S","Hs.449572-S","GI_23065546-A","GI_42662536-S","GI_41190543-S","GI_23510363-A","GI_7661757-S","GI_27482629-S","GI_16554578-S","GI_34222299-S","GI_31652245-I","GI_27754767-A","GI_8923472-S","GI_20070269-S","GI_30795192-A","GI_31077201-S","GI_27894333-A","GI_24308084-S","GI_19743804-A","GI_28610153-S","GI_27764881-S","GI_4507820-S","GI_21464138-A","GI_14211892-S","GI_27894329-S","Hs.185140-S","GI_4505888-A","GI_34222336-S","GI_27477086-S","GI_4504436-S","GI_21614524-S","GI_24497529-I","GI_19224662-S","GI_22027487-S","GI_9961355-S","GI_21389558-S","GI_24797066-S","GI_38569448-S","GI_28557780-S","GI_20302136-S","GI_16159362-S","Hs.171273-S","Hs.136376-S","GI_4502630-S","GI_4504700-S","GI_7657043-S","GI_42476191-S","GI_37546229-S","GI_7662241-S","GI_13325059-S","GI_4505948-S","GI_41350202-S","GI_20373176-S","hmm9615-S","GI_21389548-S","hmm3587-S","GI_7019408-S","GI_37537705-I","GI_31341400-S","GI_18641372-S","GI_30409981-S","GI_5454143-S","GI_40354211-S","GI_18379361-A","GI_20143949-A","GI_4507426-S","GI_14602456-I"
14.66023,8.836469,8.292221,6.666836,7.238485,6.209201,7.144575,7.067136,6.243877,6.133484,7.290824,12.900514,6.326859,8.227071,6.307412,14.154055,6.514256,8.43199,10.795057,12.665086,6.64494,8.930883,6.271962,7.231563,10.441008,10.796064,6.285288,9.322728,6.078298,11.596477,7.604527,9.348504,8.416969,6.461767,7.523612,10.963096,12.489353,6.118292,9.874595,10.292249,8.501349,9.875259,7.828607,10.78428,8.519597,10.506639,6.796418,8.142193,9.538027,12.103853,9.586676,9.691031,9.004819,9.816492,9.455648,7.858462,5.844291,9.863776,10.538462,7.410448,8.424026,11.995025,10.458971,7.981037,10.86535,9.519601,8.601817,9.426069,10.495723,13.031997,8.608374,10.538711,8.67785,10.980963,7.791363,10.712955,6.627769,9.912439,9.49926,11.472633,10.535298,9.566548,13.227015,9.820865,9.095741,11.049335,7.310206,6.092902,10.628426,8.390594,10.631443,7.643997,12.583121,6.46577,9.184858,9.745433,6.879778,9.488279,6.967934,7.843987
14.185674,6.257052,13.605436,6.402386,12.709139,7.078211,8.955632,7.63564,6.946603,6.555506,7.908226,11.191461,6.36874,9.037913,6.185735,14.53963,11.146972,7.890787,7.040705,13.255616,6.163506,10.694664,10.456826,8.895906,13.714325,12.444596,9.517947,7.632055,6.244229,11.854557,11.502501,6.654154,6.452469,6.26514,5.937795,6.2949,12.714608,6.072651,8.855091,8.977108,10.922953,8.683324,10.080642,8.138932,10.103115,6.084513,10.342995,10.678635,6.740411,9.865492,9.846685,9.491294,10.374603,10.15851,11.107031,11.400088,8.676603,9.124745,10.845406,8.151897,5.866457,9.760974,9.4723,9.205384,10.702568,7.417871,9.314294,9.166793,10.163855,13.189671,8.500489,10.520072,8.504273,10.961829,6.800669,7.182765,8.676564,9.455724,9.705768,9.723679,11.016127,10.637793,12.704422,9.23553,9.993093,13.463887,9.879227,9.136368,6.166816,10.501844,7.898227,8.960164,11.799288,7.140957,9.880516,10.227963,8.704045,10.89863,9.033049,6.277669
13.757401,6.187037,13.328541,6.330829,12.105614,6.156585,6.733696,6.406617,6.147307,6.063277,14.132086,10.463216,6.339402,14.124452,6.298347,14.665246,10.888432,6.119069,6.147662,6.157018,6.063127,6.552743,9.928664,6.651998,13.175025,11.953158,9.728612,6.764268,6.039598,12.39702,6.861064,6.741808,8.088395,6.192215,5.944001,8.926995,13.066234,6.08613,6.859001,8.304782,6.238105,8.966173,6.567982,7.919549,6.833363,9.046176,8.584064,6.419062,6.781687,8.079912,9.506483,10.860912,7.601605,8.108051,9.581602,6.519241,8.925477,9.025495,8.017718,6.101053,8.967738,9.528213,8.741724,6.101145,9.271161,9.6189,6.458235,8.386181,9.3219,11.577774,7.234874,9.873224,8.047385,10.366919,7.484724,5.998783,7.646551,8.438012,7.147699,12.069561,7.1993,9.744145,11.906665,8.987514,7.147423,13.053813,7.438327,9.40253,8.15172,10.817447,7.977521,6.863013,11.431766,10.437381,7.187762,7.565389,6.268583,8.448073,8.12049,6.376425
13.509542,6.164235,6.172722,12.564069,6.014521,13.051917,8.710394,12.568129,11.661161,6.215253,13.028344,9.087727,9.992529,13.766335,6.246764,12.314003,10.229881,11.614218,6.59909,12.168577,12.27215,10.784726,6.045363,9.351822,10.9926,10.358022,6.018082,8.456844,6.044402,12.287372,9.474342,6.821597,8.345306,6.247129,5.992171,9.420701,12.41628,6.164472,10.050054,8.465875,9.184123,8.6401,10.295846,7.671788,9.814182,10.244321,7.459687,9.844034,9.112396,9.531468,8.348812,8.057263,8.431165,6.594382,11.604215,7.407082,5.774409,8.228812,11.946385,8.642631,9.955616,9.9043,9.722009,8.108416,9.141538,7.812533,9.905818,10.162762,8.17419,12.038436,8.137081,8.832746,8.329444,7.882916,7.746833,6.92555,7.120804,9.770358,9.41348,10.850338,9.690963,7.960543,11.142387,8.942181,9.503168,10.647349,9.387645,6.080294,6.764615,9.927151,6.648097,8.114499,11.765481,7.875281,9.081609,11.240176,6.865154,9.522602,9.894254,6.047681
14.783854,6.155586,13.439871,6.33488,12.325807,6.127884,9.234652,6.608988,6.20515,6.266277,13.555735,10.755417,6.559432,14.666861,6.259232,14.238243,6.062633,6.14359,6.384275,6.275413,6.011302,6.325619,10.416523,6.132515,11.914137,11.621819,8.568122,6.688404,6.33614,8.63593,9.101825,6.125917,11.008614,6.266674,5.887728,9.377949,11.522863,6.23601,9.426244,9.508016,9.897171,7.09627,7.572711,9.528892,6.852042,6.275249,8.200871,8.208741,8.739097,8.748747,8.262245,7.424592,10.070856,7.714406,9.7725,7.149222,7.398767,6.160317,7.989102,9.672863,5.98694,9.681598,11.114601,7.007169,7.523708,8.434279,6.637497,7.463095,8.156845,11.741312,8.842971,10.694715,7.739855,10.29039,6.373178,6.481684,9.837014,7.747084,10.528164,8.57144,10.97723,10.812532,11.982078,6.633718,7.447901,13.158285,7.191011,6.06619,7.273513,8.488897,9.265835,6.832713,11.614166,8.166893,8.096071,7.762056,6.18205,6.673895,10.09146,6.691526
14.249971,6.311329,6.136509,7.860892,5.877058,6.978081,6.868038,7.94816,6.365339,8.575702,13.326149,12.995094,12.790627,14.562206,6.218095,15.092355,6.296264,10.493237,6.545258,11.518435,6.93444,9.961111,5.992201,7.102786,8.352887,12.648677,5.959774,9.217501,6.047527,8.609739,8.871505,6.191084,8.816886,10.129553,5.914419,6.260278,11.252919,6.087389,12.27438,9.952212,8.704027,9.521733,8.954469,10.633424,8.818143,10.338203,9.096392,9.501003,7.227887,7.727336,7.742174,7.95972,10.02475,10.61312,5.956225,7.522853,5.731161,6.366168,10.18313,9.382432,10.406065,9.18999,11.826406,6.470168,8.108503,9.121195,8.493481,8.323018,9.219071,13.597132,9.327966,11.008787,9.266882,10.838921,8.634234,6.704139,11.245244,6.889108,9.815185,11.333928,10.47102,8.834367,12.792244,10.360431,8.787137,10.785351,8.048479,6.177743,6.100887,9.106483,7.683121,6.670695,12.764141,6.428841,8.409975,9.574067,6.76533,9.96961,7.27103,6.837061
13.5662,6.099562,6.175407,8.126117,5.837577,8.846116,9.338787,11.026083,10.571277,6.472467,14.406134,10.549949,8.112657,14.654338,6.291973,14.984118,10.778394,12.313772,6.523422,11.72679,6.130383,9.762223,6.040468,8.131627,13.130099,10.76817,5.964112,7.428872,6.068353,9.089926,11.76981,5.934448,6.069401,6.441635,6.245054,8.789358,11.59991,6.15941,8.111355,7.262111,7.73784,10.808332,10.383183,6.228333,9.18308,6.529153,7.552005,10.918728,6.441469,7.611991,6.688903,6.511447,10.158314,6.30355,11.272811,8.039125,5.680312,9.996783,11.738964,8.175832,10.998078,7.834863,10.980209,8.643961,10.44596,6.133734,9.025576,8.845526,6.938144,12.558496,8.833843,6.782228,6.562185,7.549411,10.087636,8.516156,7.951481,8.174181,8.20373,7.825934,10.776837,9.105812,12.218713,6.824223,9.574218,11.106223,10.664846,9.135332,7.329782,9.645948,7.16768,9.249562,11.158895,7.957576,8.662023,10.966415,8.429115,9.136933,10.288354,6.270877
13.463558,6.083529,13.232165,10.316228,12.497295,14.351597,12.100463,10.410987,13.316034,12.226654,14.817934,10.246133,11.386182,13.548132,6.629705,15.391013,10.248945,9.704587,12.52515,11.898085,7.799286,11.076695,10.208328,8.691793,12.996212,9.861779,9.883999,11.62602,7.074519,12.476173,10.198152,6.057872,8.092136,6.827218,5.972815,6.276318,11.00081,6.988282,9.431013,10.31416,9.026287,10.396861,9.963386,6.955938,10.079036,8.682046,8.338966,8.47005,9.919298,7.768936,7.357453,8.651689,9.170991,6.437041,9.605197,9.443261,8.752528,6.790434,11.075112,9.095722,9.678453,8.496655,8.007838,9.098616,7.268179,7.432023,9.45244,9.62523,7.423762,12.279078,8.270239,7.316412,9.268774,8.558223,9.333074,7.611844,9.531352,7.658324,9.494217,9.013219,10.237457,9.298697,9.069962,7.080769,8.488639,13.100103,9.656298,6.516709,8.296523,10.480972,7.992504,9.583589,11.244492,8.129852,7.530911,10.376699,6.857365,9.83577,8.974347,6.972902
6.316875,14.638364,6.366644,6.36135,6.164304,6.235634,7.992905,8.074601,6.152992,14.725816,14.637321,13.939109,6.29821,14.304281,6.208903,15.563922,6.227478,6.18195,7.801273,10.70376,6.210875,12.498855,6.046524,10.86913,7.533948,11.969057,6.128191,10.553101,6.047757,8.924895,10.094635,11.213149,7.043064,6.231502,5.965785,9.42131,12.005079,6.064556,7.513314,8.326956,6.339279,10.119639,9.234582,6.464446,11.55528,6.185527,7.619944,7.496649,6.297929,8.16304,6.611351,7.73078,9.927929,6.342551,11.157925,8.341348,5.842182,6.249848,12.517359,8.253218,9.176882,8.597869,8.202882,6.020303,6.505454,6.279213,10.487618,11.186137,6.724132,12.708649,9.853866,8.190033,7.061767,6.857562,9.480399,6.223096,9.305984,7.058573,7.477913,10.297894,7.30594,6.376907,10.208887,8.567296,9.624591,10.289679,8.984569,8.598199,6.831129,8.365921,8.693955,6.441191,14.089108,6.307635,7.159832,11.815428,6.980849,8.744071,6.274349,6.072458
13.709389,6.312181,6.045704,13.038213,6.009397,13.444832,13.067961,13.233584,12.561264,12.297096,13.888297,12.867097,11.807274,12.70528,11.784153,15.310678,6.161733,10.635392,11.592803,12.900731,10.42106,10.30518,5.934803,11.200443,8.897812,8.986539,5.964058,8.500417,13.42394,11.850152,9.375813,6.639027,6.856131,6.567119,6.934171,6.325123,11.478689,6.985982,7.788887,8.650188,7.776197,10.72312,9.853739,7.642117,9.493949,8.486141,10.156757,8.223072,10.145676,8.630151,7.757595,8.564314,10.012536,6.53886,10.524291,10.172193,5.770005,8.917333,11.107329,8.109766,9.624622,8.869068,9.25077,8.94457,7.434597,7.541302,9.745434,9.736174,8.881343,12.150323,9.249213,8.532355,7.963451,8.348487,9.682298,9.622569,8.824253,7.844583,9.10276,10.669838,8.829211,9.150997,10.45715,8.702917,9.419267,10.905439,9.469032,8.338042,8.64973,12.325717,6.865275,7.738174,11.499586,8.455154,9.104524,10.429815,10.045585,10.365574,6.746959,6.941321
